##make bins

$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
1.5-2.0 GeV/$c$ x $10$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0.0025	0.00096742	9.38076e-006	0.0001959
0.0075	0.000951681	9.31847e-006	0.000192713
0.0125	0.00050938	6.84205e-006	0.000103148
0.0175	0.000311679	5.27839e-006	6.31141e-005
0.0225	0.000217152	4.48825e-006	4.39725e-005
0.0275	0.00015978	3.89144e-006	3.2355e-005
0.0325	0.000126663	3.30449e-006	2.56489e-005
0.0375	0.000103542	3.03972e-006	2.09668e-005
0.0425	8.1374e-005	2.66371e-006	1.6478e-005
0.0475	7.53228e-005	2.5947e-006	1.52526e-005
0.055	5.49773e-005	1.54821e-006	1.11327e-005
0.065	4.33248e-005	1.39725e-006	8.77316e-006
0.075	2.95474e-005	1.15246e-006	5.98335e-006
0.085	2.29576e-005	1.02927e-006	4.64905e-006
0.095	1.73521e-005	9.10213e-007	3.51422e-006
0.105	1.0352e-005	7.22683e-007	2.09722e-006
0.115	7.95514e-006	6.27987e-007	1.61146e-006
0.125	6.43201e-006	5.60423e-007	1.30284e-006
0.135	5.1086e-006	4.83372e-007	1.03462e-006
0.145	4.91931e-006	4.7578e-007	9.96252e-007
0.1625	4.07004e-006	2.77062e-007	8.24341e-007
0.1875	2.76352e-006	2.30976e-007	5.59919e-007
0.2125	3.14016e-006	2.5049e-007	6.36107e-007
0.2375	2.74805e-006	2.36319e-007	5.56742e-007
0.2625	1.98545e-006	2.07038e-007	4.02425e-007
0.2875	1.66454e-006	1.95884e-007	3.37462e-007
0.3225	1.57844e-006	1.4608e-007	3.2024e-007
0.3675	1.26688e-006	1.3764e-007	2.5712e-007
0.4125	1.02953e-006	1.23004e-007	2.09086e-007
0.4575	6.95587e-007	1.10437e-007	1.41636e-007
0.5025	3.42933e-007	9.10318e-008	7.08375e-008
0.5475	4.56434e-007	9.829e-008	9.33322e-008
0.5925	4.30219e-007	9.74576e-008	8.79563e-008
0.6375	2.51907e-007	7.97708e-008	5.23036e-008
0.6825	2.91581e-007	7.88256e-008	5.99454e-008
0.7275	5.41816e-007	9.07758e-008	1.10027e-007
0.755	7.66822e-007	2.11508e-007	1.55476e-007
0.765	1.31549e-006	2.64099e-007	2.66469e-007
0.775	1.78119e-006	3.05923e-007	3.6084e-007
0.785	2.35336e-006	3.39695e-007	4.76631e-007
0.795	1.14967e-006	2.5168e-007	2.32949e-007
0.805	6.80471e-007	2.04711e-007	1.38046e-007
0.815	6.40228e-007	2.01411e-007	1.29897e-007
0.86	2.6232e-007	5.16138e-008	5.36476e-008
0.94	1.24362e-007	3.97588e-008	2.58199e-008
0.985	1.67625e-007	upper limit
0.995	2.88198e-007	1.25673e-007	5.85177e-008
1.005	2.56097e-007	upper limit
1.015	9.86587e-007	2.13245e-007	1.99831e-007
1.025	1.1999e-006	2.34743e-007	2.43051e-007
1.035	2.93513e-007	1.3634e-007	5.96341e-008
1.045	3.14057e-007	1.37735e-007	6.37801e-008
1.075	8.03547e-008	4.30714e-008	1.68997e-008
1.125	6.67498e-008	4.0251e-008	1.52304e-008
1.175	7.52358e-008	upper limit
***
