##make bins

$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
0.0-0.5 GeV/$c$ x $10^4$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0.0025	1.69585	0.106407	0.343405
0.0075	1.70239	0.108181	0.344729
0.0125	0.756547	0.0723316	0.153198
0.0175	0.465923	0.0571266	0.094348
0.0225	0.363883	0.0509325	0.0736852
0.0275	0.311956	0.0478128	0.0631703
0.0325	0.257162	0.0415983	0.0520748
0.0375	0.201131	0.0369845	0.0407287
0.0525	0.14026	0.0142113	0.0284029
0.0775	0.06249	0.0101739	0.0126577
0.1525	0.00426956	0.00226447	0.00091469
0.3525	0.00208438	0.000944686	0.000640152
0.61	0.00229935	0.000568668	0.000833008
0.735	0.00190561	0.000912233	0.000415179
0.745	0.00191268	0.000917997	0.000414113
0.755	0.0024279	0.000913352	0.000509726
0.765	0.00450649	0.00104098	0.000923252
0.775	0.00898758	0.0011805	0.00182451
0.785	0.00958684	0.00120104	0.00194488
0.795	0.00372728	0.000943003	0.000765245
0.805	0.00341308	0.000855875	0.000700144
0.815	0.00126541	0.000660654	0.000271987
0.86	0.000564414	0.000216456	0.000150689
0.94	0.000600269	0.000162562	0.000136604
0.99	0.000382828	0.000282593	9.54509e-005
1.005	0.00190828	0.000460366	0.000388962
1.015	0.00406061	0.0005688	0.00082345
1.025	0.00475261	0.000606862	0.000963605
1.035	0.00248376	0.000481681	0.000504471
1.045	0.000766681	0.000364352	0.000160022
1.1	0.000334035	9.07007e-005	7.42522e-005
1.2	0.000238228	6.95448e-005	5.59799e-005
***
