##make bins

$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
4.0-5.0 GeV/$c$ x $10^{-3}$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0.0025	9.01902e-008	1.16436e-008	1.60214e-008
0.0075	1.38525e-007	1.46025e-008	2.46077e-008
0.0125	8.51491e-008	1.13805e-008	1.51259e-008
0.0175	7.81573e-008	1.10818e-008	1.38839e-008
0.0225	3.92573e-008	7.70238e-009	6.97367e-009
0.0275	2.91315e-008	6.68935e-009	5.17491e-009
0.0325	3.5071e-008	7.02297e-009	6.23002e-009
0.0375	2.08657e-008	5.43552e-009	3.70658e-009
0.0425	2.12293e-008	5.55521e-009	3.77118e-009
0.0475	4.29203e-009	2.50417e-009	7.62437e-010
0.0625	7.37231e-009	1.47926e-009	1.30962e-009
0.0875	3.65549e-009	1.10836e-009	6.49363e-010
0.1125	3.60212e-009	1.07261e-009	6.39882e-010
0.1375	1.31005e-009	6.98648e-010	2.32718e-010
0.1625	2.40656e-009	9.10209e-010	4.27502e-010
0.1875	2.39978e-009	9.54584e-010	4.263e-010
0.25	5.4845e-010	3.10206e-010	9.74453e-011
0.53	3.25051e-010	upper limit
0.78	1.10399e-009	upper limit
0.9	2.4537e-010	2.44284e-010	4.29708e-011
1.025	8.21674e-010	5.38579e-010	1.43431e-010
1.125	4.60755e-010	2.83897e-010	6.18133e-011
***
