$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
1.5-2.0 GeV/$c$ x $10$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0	0.0050	9.67420E-04	9.38076E-06	1.95900E-04
0.0050	0.0100	9.51681E-04	9.31847E-06	1.92713E-04
0.0100	0.0150	5.09380E-04	6.84205E-06	1.03148E-04
0.0150	0.0200	3.11679E-04	5.27839E-06	6.31141E-05
0.0200	0.0250	2.17152E-04	4.48825E-06	4.39725E-05
0.0250	0.0300	1.59780E-04	3.89144E-06	3.23550E-05
0.0300	0.0350	1.26663E-04	3.30449E-06	2.56489E-05
0.0350	0.0400	1.03542E-04	3.03972E-06	2.09668E-05
0.0400	0.0450	8.13740E-05	2.66371E-06	1.64780E-05
0.0450	0.0513	7.53228E-05	2.59470E-06	1.52526E-05
0.0513	0.0600	5.49773E-05	1.54821E-06	1.11327E-05
0.0600	0.0700	4.33248E-05	1.39725E-06	8.77316E-06
0.0700	0.0800	2.95474E-05	1.15246E-06	5.98335E-06
0.0800	0.0900	2.29576E-05	1.02927E-06	4.64905E-06
0.0900	0.1000	1.73521E-05	9.10213E-07	3.51422E-06
0.1000	0.1100	1.03520E-05	7.22683E-07	2.09722E-06
0.1100	0.1200	7.95514E-06	6.27987E-07	1.61146E-06
0.1200	0.1300	6.43201E-06	5.60423E-07	1.30284E-06
0.1300	0.1400	5.10860E-06	4.83372E-07	1.03462E-06
0.1400	0.1538	4.91931E-06	4.75780E-07	9.96252E-07
0.1538	0.1750	4.07004E-06	2.77062E-07	8.24341E-07
0.1750	0.2000	2.76352E-06	2.30976E-07	5.59919E-07
0.2000	0.2250	3.14016E-06	2.50490E-07	6.36107E-07
0.2250	0.2500	2.74805E-06	2.36319E-07	5.56742E-07
0.2500	0.2750	1.98545E-06	2.07038E-07	4.02425E-07
0.2750	0.3050	1.66454E-06	1.95884E-07	3.37462E-07
0.3050	0.3450	1.57844E-06	1.46080E-07	3.20240E-07
0.3450	0.3900	1.26688E-06	1.37640E-07	2.57120E-07
0.3900	0.4350	1.02953E-06	1.23004E-07	2.09086E-07
0.4350	0.4800	6.95587E-07	1.10437E-07	1.41636E-07
0.4800	0.5250	3.42933E-07	9.10318E-08	7.08375E-08
0.5250	0.5700	4.56434E-07	9.82900E-08	9.33322E-08
0.5700	0.6150	4.30219E-07	9.74576E-08	8.79563E-08
0.6150	0.6600	2.51907E-07	7.97708E-08	5.23036E-08
0.6600	0.7050	2.91581E-07	7.88256E-08	5.99454E-08
0.7050	0.7413	5.41816E-07	9.07758E-08	1.10027E-07
0.7413	0.7600	7.66822E-07	2.11508E-07	1.55476E-07
0.7600	0.7700	1.31549E-06	2.64099E-07	2.66469E-07
0.7700	0.7800	1.78119E-06	3.05923E-07	3.60840E-07
0.7800	0.7900	2.35336E-06	3.39695E-07	4.76631E-07
0.7900	0.8000	1.14967E-06	2.51680E-07	2.32949E-07
0.8000	0.8100	6.80471E-07	2.04711E-07	1.38046E-07
0.8100	0.8375	6.40228E-07	2.01411E-07	1.29897E-07
0.8375	0.9000	2.62320E-07	5.16138E-08	5.36476E-08
0.9000	0.9625	1.24362E-07	3.97588E-08	2.58199E-08
0.9625	0.9900	1.67625E-07	upper limit	
0.9900	1.0000	2.88198E-07	1.25673E-07	5.85177E-08
1.0000	1.0100	2.56097E-07	upper limit	
1.0100	1.0200	9.86587E-07	2.13245E-07	1.99831E-07
1.0200	1.0300	1.19990E-06	2.34743E-07	2.43051E-07
1.0300	1.0400	2.93513E-07	1.36340E-07	5.96341E-08
1.0400	1.0600	3.14057E-07	1.37735E-07	6.37801E-08
1.0600	1.1000	8.03547E-08	4.30714E-08	1.68997E-08
1.1000	1.1500	6.67498E-08	4.02510E-08	1.52304E-08
1.1500	1.2000	7.52358E-08	upper limit	
***
