$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
3.0-4.0 GeV/$c$ x $10^{-2}$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0	0.0050	5.75E-06	2.92981E-07	1.02120E-06
0.0050	0.0100	7.64E-06	3.40451E-07	1.35763E-06
0.0100	0.0150	4.66E-06	2.67037E-07	8.27451E-07
0.0150	0.0200	3.17E-06	2.21150E-07	5.63522E-07
0.0200	0.0250	1.90E-06	1.72124E-07	3.38116E-07
0.0250	0.0300	1.26E-06	1.38043E-07	2.23855E-07
0.0300	0.0350	1.36E-06	1.39308E-07	2.42146E-07
0.0350	0.0400	1.09E-06	1.24407E-07	1.93465E-07
0.0400	0.0450	7.16E-07	1.02402E-07	1.27131E-07
0.0450	0.0513	5.54E-07	8.94824E-08	9.84910E-08
0.0513	0.0600	5.14E-07	6.15926E-08	9.13275E-08
0.0600	0.0700	3.76E-07	5.35667E-08	6.67997E-08
0.0700	0.0800	4.10E-07	5.67342E-08	7.28673E-08
0.0800	0.0900	1.18E-07	3.34012E-08	2.10326E-08
0.0900	0.1000	1.42E-07	3.67061E-08	2.51613E-08
0.1000	0.1100	1.13E-07	3.40400E-08	2.01379E-08
0.1100	0.1200	1.13E-07	3.45331E-08	2.00863E-08
0.1200	0.1300	1.33E-07	3.47516E-08	2.36798E-08
0.1300	0.1425	8.13E-08	2.98918E-08	1.44450E-08
0.1425	0.1600	8.88E-08	2.22450E-08	1.57778E-08
0.1600	0.1800	7.29E-08	2.22441E-08	1.29578E-08
0.1800	0.2075	5.62E-08	1.99201E-08	9.98872E-09
0.2075	0.2500	3.41E-08	1.20238E-08	6.05520E-09
0.2500	0.3000	2.65E-08	1.25753E-08	4.70823E-09
0.3000	0.3688	2.65E-08	1.32576E-08	4.72132E-09
0.3688	0.4938	2.00E-08	8.49695E-09	3.49383E-09
0.4938	0.6463	1.74E-08	6.80118E-09	3.04347E-09
0.6463	0.7488	1.23E-08	1.03901E-08	2.17745E-09
0.7488	0.8400	6.41E-08	1.83916E-08	1.11833E-08
0.8400	0.9625	1.40E-08	upper	limit
0.9625	1.0750	2.83E-08	1.42284E-08	4.93742E-09
1.0750	1.1750	1.77E-08	upper	limit
***
