$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
2.0-2.5 GeV/$c$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0	0.0050	0.00419428	8.09320E-05	7.45072E-04
0.0050	0.0100	0.00451867	8.50053E-05	8.02696E-04
0.0100	0.0150	0.00249831	6.26908E-05	4.43800E-04
0.0150	0.0200	0.00155616	4.99779E-05	2.76436E-04
0.0200	0.0250	0.00106044	4.10207E-05	1.88377E-04
0.0250	0.0300	0.000783283	3.55476E-05	1.39142E-04
0.0300	0.0350	0.000689277	3.23371E-05	1.22443E-04
0.0350	0.0400	0.000545783	2.88731E-05	9.69529E-05
0.0400	0.0450	0.000376199	2.44627E-05	6.68280E-05
0.0450	0.0513	0.000340913	2.33181E-05	6.05599E-05
0.0513	0.0600	0.000292889	1.56656E-05	5.20289E-05
0.0600	0.0700	0.000192539	1.32314E-05	3.42028E-05
0.0700	0.0800	0.000173681	1.29092E-05	3.08529E-05
0.0800	0.0900	0.000118825	1.14299E-05	2.11083E-05
0.0900	0.1000	8.71E-05	1.07785E-05	1.54803E-05
0.1000	0.1100	4.67E-05	9.74750E-06	8.29672E-06
0.1100	0.1200	4.64E-05	9.61880E-06	8.23667E-06
0.1200	0.1300	4.99E-05	9.53071E-06	8.86034E-06
0.1300	0.1425	3.82E-05	9.11491E-06	6.79104E-06
0.1425	0.1600	2.11E-05	6.24906E-06	3.75812E-06
0.1600	0.1800	2.03E-05	6.58685E-06	3.60711E-06
0.1800	0.2075	3.00E-05	7.04724E-06	5.32556E-06
0.2075	0.2500	2.14E-05	4.40085E-06	3.81710E-06
0.2500	0.3000	1.68E-05	4.59800E-06	2.99805E-06
0.3000	0.3888	9.71E-06	4.67191E-06	1.75180E-06
0.3888	0.5550	8.14E-06	2.48220E-06	1.47085E-06
0.5550	0.7188	5.84E-06	upper	limit
0.7188	0.8400	1.14E-05	5.47565E-06	2.01691E-06
0.8400	0.9625	2.26E-06	2.09844E-06	4.53533E-07
0.9625	1.0750	9.14E-06	3.71701E-06	1.60801E-06
1.0750	1.1750	4.76E-06	NO	DATA
***
