$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
2.5-3.0 GeV/$c$ x $10^{-1}$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0	0.0050	0.000117124	4.20264E-06	2.08059E-05
0.0050	0.0100	0.000150558	4.80067E-06	2.67451E-05
0.0100	0.0150	9.05E-05	3.74977E-06	1.60785E-05
0.0150	0.0200	5.42E-05	2.88039E-06	9.62437E-06
0.0200	0.0250	3.70E-05	2.38466E-06	6.56878E-06
0.0250	0.0300	2.36E-05	1.94099E-06	4.18628E-06
0.0300	0.0350	2.53E-05	1.91876E-06	4.50186E-06
0.0350	0.0400	1.90E-05	1.66947E-06	3.36642E-06
0.0400	0.0450	1.40E-05	1.42520E-06	2.48995E-06
0.0450	0.0513	9.55E-06	1.20271E-06	1.69677E-06
0.0513	0.0600	9.56E-06	8.49772E-07	1.69778E-06
0.0600	0.0700	6.66E-06	7.34381E-07	1.18266E-06
0.0700	0.0800	6.00E-06	7.29250E-07	1.06534E-06
0.0800	0.0900	3.76E-06	6.05901E-07	6.68079E-07
0.0900	0.1000	2.60E-06	5.34776E-07	4.61461E-07
0.1000	0.1100	1.54E-06	4.64782E-07	2.73740E-07
0.1100	0.1200	1.31E-06	4.54574E-07	2.33102E-07
0.1200	0.1300	1.31E-06	4.59795E-07	2.31938E-07
0.1300	0.1425	9.83E-07	4.21189E-07	1.74685E-07
0.1425	0.1600	1.03E-06	3.00106E-07	1.83471E-07
0.1600	0.1800	7.33E-07	2.99507E-07	1.30347E-07
0.1800	0.2075	1.17E-06	3.43697E-07	2.07299E-07
0.2075	0.2500	9.17E-07	2.09466E-07	1.62967E-07
0.2500	0.3000	5.94E-07	2.20875E-07	1.05754E-07
0.3000	0.3888	4.10E-07	2.19755E-07	7.31003E-08
0.3888	0.5550	2.72E-07	upper	limit
0.5550	0.7188	2.64E-07	upper	limit
0.7188	0.8400	5.79E-07	2.83021E-07	1.01341E-07
0.8400	0.9625	1.19E-07	1.07707E-07	2.16682E-08
0.9625	1.0750	5.62E-07	2.12499E-07	9.82704E-08
1.0750	1.1750	2.48E-07	upper	limit
***
