$m_{ee}$ (GeV/$c^2$)
1
dN/d$m_{ee}$ ($c^2$/GeV)
4.0-5.0 GeV/$c$ x $10^{-3}$
Yes
None
None
Stat.
Symmetric
Sys.
Symmetric
0	0.0050	9.02E-08	1.16436E-08	1.60214E-08
0.0050	0.0100	1.39E-07	1.46025E-08	2.46077E-08
0.0100	0.0150	8.51E-08	1.13805E-08	1.51259E-08
0.0150	0.0200	7.82E-08	1.10818E-08	1.38839E-08
0.0200	0.0250	3.93E-08	7.70238E-09	6.97367E-09
0.0250	0.0300	2.91E-08	6.68935E-09	5.17491E-09
0.0300	0.0350	3.51E-08	7.02297E-09	6.23002E-09
0.0350	0.0400	2.09E-08	5.43552E-09	3.70658E-09
0.0400	0.0450	2.12E-08	5.55521E-09	3.77118E-09
0.0450	0.0550	4.29E-09	2.50417E-09	7.62437E-10
0.0550	0.0750	7.37E-09	1.47926E-09	1.30962E-09
0.0750	0.1000	3.66E-09	1.10836E-09	6.49363E-10
0.1000	0.1250	3.60E-09	1.07261E-09	6.39882E-10
0.1250	0.1500	1.31E-09	6.98648E-10	2.32718E-10
0.1500	0.1750	2.41E-09	9.10209E-10	4.27502E-10
0.1750	0.2188	2.40E-09	9.54584E-10	4.26300E-10
0.2188	0.3900	5.48E-10	3.10206E-10	9.74453E-11
0.3900	0.6550	3.25E-10	upper	limit
0.6550	0.8400	1.10E-09	upper	limit
0.8400	0.9625	2.45E-10	2.44284E-10	4.29708E-11
0.9625	1.0750	8.22E-10	5.38579E-10	1.43431E-10
1.0750	1.1750	4.61E-10	2.83897E-10	6.18133E-11
***
