##make bins, no error

$m_{ee}$ (GeV/$c^2$)
3
dN/d$m_{ee}$ ($c^2$/GeV) IN PHENIX ACCEPTANCE
dN/d$m_{ee}$ ($c^2$/GeV) IN PHENIX ACCEPTANCE
dN/d$m_{ee}$ ($c^2$/GeV) IN PHENIX ACCEPTANCE
$0.4 < p_T < 0.6$ GeV/$c$
$0.6 < p_T < 0.8$ GeV/$c$
$0.8 < p_T < 1.0$ GeV/$c$
Yes
None
None
0
0.01	0.303416
0.03	0.0567373
0.05	0.0274346
0.07	0.0139322
0.09	0.00701811
0.11	0.00256387
0.13	0.00100105
0.15	0.00077639
0.17	0.000663335
0.19	0.000606833
0.21	0.000574614
0.23	0.000555135
0.25	0.000573335
0.27	0.000599908
0.29	0.000615688
0.31	0.000578832
0.33	0.000599908
0.35	0.000566566
0.37	0.000517592
0.39	0.000475902
0.41	0.000468284
0.43	0.000430077
0.45	0.000450484
0.47	0.000358877
0.49	0.000360167
0.51	0.000317151
0.53	0.000320829
0.55	0.000329497
0.57	0.000306607
0.59	0.000293027
0.61	0.000294985
0.63	0.000254549
0.65	0.000246503
0.67	0.00024338
0.69	0.000245874
0.71	0.000260727
0.73	0.000286245
0.75	0.000305355
0.77	0.000690007
0.79	0.000909674
0.81	0.000234809
0.83	0.000164754
0.85	0.000122426
0.87	0.000121264
0.89	8.56216e-005
0.91	8.1466e-005
0.93	7.39393e-005
0.95	5.69928e-005
0.97	7.66935e-005
0.99	7.54374e-005
1.01	0.000524542
1.03	0.000517896
1.05	7.47985e-005
1.07	4.90943e-005
1.09	4.8786e-005
1.11	4.2704e-005
1.13	4.03356e-005
1.15	4.33351e-005
1.17	4.19005e-005
1.19	4.58346e-005
1.21	3.24115e-005
1.23	4.05238e-005
1.25	3.18133e-005
1.27	2.72366e-005
1.29	3.25393e-005
1.31	2.38135e-005
1.33	2.26958e-005
1.35	2.73925e-005
1.37	1.54277e-005
1.39	2.7696e-005
1.41	1.24709e-005
1.43	2.00837e-005
1.45	1.46573e-005
1.47	1.5917e-005
1.49	1.98365e-005
1.51	2.35809e-005
1.53	1.94371e-005
1.55	1.2656e-005
1.57	1.53386e-005
1.59	1.30212e-005
1.61	9.29182e-006
1.63	1.23755e-005
1.65	2.07875e-005
1.67	1.4522e-005
1.69	7.37019e-006
1.71	1.90759e-005
1.73	6.74681e-006
1.75	8.28577e-006
1.77	1.07222e-005
1.79	7.93892e-006
1.81	6.75199e-006
1.83	8.00655e-006
1.85	1.09117e-005
1.87	4.74068e-006
1.89	7.89671e-006
1.91	5.44585e-006
1.93	6.19031e-006
1.95	5.0499e-006
1.97	7.05304e-006
1.99	2.58267e-006
2.01	2.48377e-006
2.03	9.71669e-006
2.05	7.09068e-006
2.07	1.58427e-007
2.09	6.23052e-006
2.11	6.98291e-006
2.13	7.39841e-006
2.15	1.35303e-006
2.17	3.75971e-006
2.19	2.94872e-006
2.21	2.57836e-006
2.23	2.54672e-006
2.25	5.40394e-006
2.27	1.33752e-006
2.29	1.35236e-006
2.31	2.8425e-006
2.33	2.5358e-006
2.35	5.643e-006
2.37	3.64011e-006
2.39	4.16724e-006
2.41	1.27963e-006
2.43	1.31097e-006
2.45	1.29318e-006
2.47	2.91348e-006
2.49	1.68886e-006
